mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lr__C,param_lr__max_iter,param_lr__penalty,param_preprocessor__poly__degree,param_smote__k_neighbors,param_smote__sampling_strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.1368885040283203,0.0091326281570316,0.0,0.0,0.1,1000,l1,3,5,0.3,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.1644460678100586,0.01880722646260813,0.0,0.0,0.1,1000,l1,3,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",,,,,,,,49
3.606524848937988,0.6623930916932413,0.022579717636108398,0.0013894250244765004,0.1,1000,l2,2,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.3490701001430615,0.3653295128939828,0.3653295128939828,0.3123209169054441,0.333810888252149,0.34517218621772405,0.020179763910049543,29
5.1047791004180905,0.4797632686704674,0.02186422348022461,0.0002557039605431878,0.1,1000,l2,2,3,0.5,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.45064377682403434,0.46275071633237824,0.4670487106017192,0.42120343839541546,0.4469914040114613,0.4497276092330017,0.01607218949109466,5
2.8993395805358886,0.31020915177767144,0.020386886596679688,0.00022258615534175081,0.1,1000,l2,2,5,0.3,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.351931330472103,0.3638968481375358,0.35816618911174786,0.30802292263610315,0.3452722063037249,0.3454578993322429,0.01972213342936286,28
5.379660320281983,0.585665127634742,0.02143549919128418,0.000547842732879919,0.1,1000,l2,2,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.45064377682403434,0.4584527220630373,0.4656160458452722,0.42263610315186245,0.44269340974212035,0.4480084115252653,0.014819317361905296,12
8.516263628005982,0.4839084783292862,0.025286865234375,0.0003502108880419745,0.1,1000,l2,3,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.34620886981402005,0.35959885386819485,0.3681948424068768,0.30945558739255014,0.336676217765043,0.344026874249337,0.020398746846032555,36
10.315356826782226,0.6931906892459372,0.03608965873718262,0.0005888619201877892,0.1,1000,l2,3,3,0.5,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.4492131616595136,0.45988538681948427,0.46131805157593125,0.42406876790830944,0.44412607449856734,0.4477222884923612,0.013471675683816652,14
8.580438327789306,0.6645662441845529,0.024976539611816406,0.00019532017161904284,0.1,1000,l2,3,5,0.3,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.351931330472103,0.3624641833810888,0.35816618911174786,0.3037249283667622,0.3452722063037249,0.34431176752708537,0.02110794586843988,35
10.395246028900146,0.6786591616986843,0.03583979606628418,0.0015538826955997132,0.1,1000,l2,3,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.45064377682403434,0.46131805157593125,0.46131805157593125,0.4183381088825215,0.44269340974212035,0.4468622797201077,0.015894943844552673,18
