mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_smote__k_neighbors,param_smote__sampling_strategy,param_tree__criterion,param_tree__max_depth,param_tree__min_samples_leaf,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.32048821449279785,0.010391870853525786,0.0006374359130859375,1.1362940435344794e-05,3,0.5,entropy,4,6,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 4, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 5}",,,,,,,,1
0.3258537769317627,0.00826167309433861,0.0006609916687011719,1.0168601312106017e-05,3,0.5,entropy,4,6,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 4, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 6}",,,,,,,,1
0.3763580322265625,0.015145239992179468,0.0006713390350341797,3.370277478177766e-05,3,0.5,entropy,5,3,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 4}",,,,,,,,1
0.3623062610626221,0.004348003210076412,0.000655221939086914,1.8287435489672233e-05,3,0.5,entropy,5,3,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 5}",,,,,,,,1
0.3706085681915283,0.007276868610997875,0.0006499767303466796,2.5785120889973983e-05,3,0.5,entropy,5,3,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 6}",,,,,,,,1
0.3893171787261963,0.018395140315829756,0.0007056713104248047,8.374533958311279e-05,3,0.5,entropy,5,4,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 4}",,,,,,,,1
0.8307692050933838,0.9008201724615049,0.0006690025329589844,1.3791231979350635e-05,3,0.5,entropy,5,4,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 5}",,,,,,,,1
0.37221546173095704,0.00618576377295653,0.0006697177886962891,1.7119051675802075e-05,3,0.5,entropy,5,4,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 6}",,,,,,,,1
0.36682305335998533,0.004397562367432526,0.0006579399108886719,2.7136014636335854e-05,3,0.5,entropy,5,5,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 4}",,,,,,,,1
0.3666539192199707,0.010188841373416297,0.000640869140625,2.2279575194785917e-05,3,0.5,entropy,5,5,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 5}",,,,,,,,1
0.3528493881225586,0.008058332721950374,0.0006369590759277344,1.489122059177039e-05,3,0.5,entropy,5,5,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 6}",,,,,,,,1
0.363633918762207,0.008578723288745451,0.0006478309631347656,8.778726192035441e-06,3,0.5,entropy,5,6,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 4}",,,,,,,,1
0.354482364654541,0.004549040647900538,0.0006992340087890625,0.00011701203008172797,3,0.5,entropy,5,6,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 5}",,,,,,,,1
0.3598772048950195,0.005634468046231245,0.0006494998931884765,2.2272123951118198e-05,3,0.5,entropy,5,6,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 6}",,,,,,,,1
0.402225399017334,0.0032207374364713686,0.0006770610809326172,1.733904751184618e-05,3,0.5,entropy,6,3,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 6, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 4}",,,,,,,,1
0.39816899299621583,0.009847951337304378,0.0006635189056396484,1.8793676261804572e-05,3,0.5,entropy,6,3,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 6, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 5}",,,,,,,,1
0.40330986976623534,0.007488111769112624,0.0006602764129638672,2.24420661599436e-05,3,0.5,entropy,6,3,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 6, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 6}",,,,,,,,1
0.41486568450927735,0.010667872240452764,0.000670480728149414,4.035332881397534e-05,3,0.5,entropy,6,4,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 6, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 4}",,,,,,,,1
0.400312614440918,0.006555752088502684,0.0006586551666259765,2.7816654363058208e-05,3,0.5,entropy,6,4,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 6, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 5}",,,,,,,,1
0.4077892780303955,0.006661401491963626,0.0006737232208251954,2.480625874248345e-05,3,0.5,entropy,6,4,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 6, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 6}",,,,,,,,1
0.4052573680877686,0.008281055976744823,0.0006805419921875,4.3255622527890394e-05,3,0.5,entropy,6,5,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 6, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 4}",,,,,,,,1
0.40688152313232423,0.007863168636511817,0.0006419658660888672,1.3905833884289397e-05,3,0.5,entropy,6,5,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 6, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 5}",,,,,,,,1
0.833065128326416,0.8416467132116009,0.0007120609283447265,7.829727121503628e-05,3,0.5,entropy,6,5,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 6, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 6}",,,,,,,,1
0.4067378044128418,0.008234602256116476,0.0006587028503417969,1.7890864089485883e-05,3,0.5,entropy,6,6,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 6, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 4}",,,,,,,,1
0.4062060832977295,0.009935904795573831,0.0006713390350341797,4.298823841601196e-05,3,0.5,entropy,6,6,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 6, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 5}",,,,,,,,1
0.39890265464782715,0.012708836501995448,0.0006591796875,2.539685019991326e-05,3,0.5,entropy,6,6,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 6, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 6}",,,,,,,,1
0.2773834228515625,0.006522083045756878,0.0006470203399658204,1.7307546763650003e-05,3,0.5,log_loss,3,3,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 3, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 4}",,,,,,,,1
0.2751483917236328,0.006106792300565572,0.0006361961364746094,1.2814061551985947e-05,3,0.5,log_loss,3,3,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 3, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 5}",,,,,,,,1
0.28508915901184084,0.0036521838039726895,0.0006462574005126953,2.1785562080726417e-05,3,0.5,log_loss,3,3,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 3, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 6}",,,,,,,,1
0.28317928314208984,0.006977350441685638,0.000641489028930664,1.2986789345206605e-05,3,0.5,log_loss,3,4,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 3, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 4}",,,,,,,,1
0.28040447235107424,0.011374686266067587,0.0006656646728515625,3.6583697576843605e-05,3,0.5,log_loss,3,4,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 3, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 5}",,,,,,,,1
0.28041987419128417,0.007611599108270966,0.0006318092346191406,1.7075165124263263e-05,3,0.5,log_loss,3,4,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 3, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 6}",,,,,,,,1
0.2795417308807373,0.005224736559040648,0.000645303726196289,1.4555332213006542e-05,3,0.5,log_loss,3,5,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 3, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 4}",,,,,,,,1
0.2822716236114502,0.009408670814327969,0.0006679058074951172,1.818157011316397e-05,3,0.5,log_loss,3,5,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 3, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 5}",,,,,,,,1
0.28355836868286133,0.012293148070734953,0.0006783485412597656,3.652939890034756e-05,3,0.5,log_loss,3,5,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 3, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 6}",,,,,,,,1
0.2825206756591797,0.014206713934807567,0.0006829261779785156,4.346955914420465e-05,3,0.5,log_loss,3,6,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 3, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 4}",,,,,,,,1
0.27976322174072266,0.002902364731226665,0.0006487846374511718,2.590169611646732e-05,3,0.5,log_loss,3,6,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 3, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 5}",,,,,,,,1
0.2906014919281006,0.005014518130212477,0.0006889820098876954,4.3077005439175776e-05,3,0.5,log_loss,3,6,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 3, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 6}",,,,,,,,1
0.32345852851867674,0.009230604834118288,0.0006544113159179688,3.0516236991023628e-05,3,0.5,log_loss,4,3,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 4, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 4}",,,,,,,,1
0.3314538478851318,0.006674245631301446,0.0006316661834716797,1.874982885317377e-05,3,0.5,log_loss,4,3,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 4, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 5}",,,,,,,,1
0.32845702171325686,0.008010551813537967,0.0006922721862792969,7.852316536128052e-05,3,0.5,log_loss,4,3,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 4, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 6}",,,,,,,,1
0.32746067047119143,0.008701286542390479,0.0006999492645263672,0.0001145294363688182,3,0.5,log_loss,4,4,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 4, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 4}",,,,,,,,1
0.32987203598022463,0.00518807133396021,0.0006355762481689454,3.0244183802635442e-05,3,0.5,log_loss,4,4,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 4, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 5}",,,,,,,,1
0.7304988861083984,0.8159882363745876,0.0006705284118652344,4.625261444030233e-05,3,0.5,log_loss,4,4,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 4, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 6}",,,,,,,,1
0.3372979640960693,0.011904220598611645,0.0006479263305664062,1.8457725221086187e-05,3,0.5,log_loss,4,5,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 4, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 4}",,,,,,,,1
0.3269060134887695,0.008356593499854525,0.0006444931030273437,1.8261929381081456e-05,3,0.5,log_loss,4,5,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 4, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 5}",,,,,,,,1
0.32279157638549805,0.004709536325395336,0.0006587028503417969,2.743094601159985e-05,3,0.5,log_loss,4,5,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 4, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 6}",,,,,,,,1
0.32150840759277344,0.0073112808667149245,0.0006387710571289062,1.2861704546131086e-05,3,0.5,log_loss,4,6,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 4, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 4}",,,,,,,,1
0.32851128578186034,0.003475848053960405,0.0006396293640136719,1.3728770320823084e-05,3,0.5,log_loss,4,6,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 4, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 5}",,,,,,,,1
0.3249198913574219,0.008515658059035588,0.0006480216979980469,7.367095515079161e-06,3,0.5,log_loss,4,6,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 4, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 6}",,,,,,,,1
0.36925430297851564,0.006428718401370282,0.0006587982177734375,2.4795257126675917e-05,3,0.5,log_loss,5,3,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 5, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 4}",,,,,,,,1
0.3711371898651123,0.01039896722184736,0.0006526470184326172,5.937723647512367e-06,3,0.5,log_loss,5,3,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 5, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 5}",,,,,,,,1
0.36182346343994143,0.010248453637959521,0.0006870269775390625,7.963403253239151e-05,3,0.5,log_loss,5,3,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 5, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 6}",,,,,,,,1
0.36742162704467773,0.015589963955357153,0.0006325244903564453,1.0019255346989963e-05,3,0.5,log_loss,5,4,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 5, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 4}",,,,,,,,1
0.35675921440124514,0.005821017080496469,0.0006657123565673828,3.318985297296214e-05,3,0.5,log_loss,5,4,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 5, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 5}",,,,,,,,1
0.36545791625976565,0.007380110116135928,0.0006694316864013672,5.2377127055994486e-05,3,0.5,log_loss,5,4,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 5, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 6}",,,,,,,,1
0.3613580226898193,0.009916715500432707,0.0006652355194091796,2.9388956063216653e-05,3,0.5,log_loss,5,5,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 5, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 4}",,,,,,,,1
0.37102699279785156,0.007276885101102021,0.0006678581237792968,3.713529906315849e-05,3,0.5,log_loss,5,5,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 5, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 5}",,,,,,,,1
0.36695351600646975,0.010134319657314532,0.0007042407989501954,4.6241011438064065e-05,3,0.5,log_loss,5,5,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 5, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 6}",,,,,,,,1
0.36139092445373533,0.006577967115570045,0.0006587505340576172,1.6517435429398058e-05,3,0.5,log_loss,5,6,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 5, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 4}",,,,,,,,1
0.3597856521606445,0.005439352344145749,0.0006348133087158203,2.066504638926467e-05,3,0.5,log_loss,5,6,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 5, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 5}",,,,,,,,1
0.7684557914733887,0.8167392855340885,0.0006561756134033203,3.568303434493167e-05,3,0.5,log_loss,5,6,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 5, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 6}",,,,,,,,1
0.4027103424072266,0.01537529311345497,0.0006766796112060546,2.501300662248773e-05,3,0.5,log_loss,6,3,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 6, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 4}",,,,,,,,1
0.40793604850769044,0.010794570415882507,0.0006438255310058594,2.1412377765775097e-05,3,0.5,log_loss,6,3,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 6, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 5}",,,,,,,,1
0.40409650802612307,0.006550541227957248,0.0006597042083740234,3.311701863846487e-05,3,0.5,log_loss,6,3,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 6, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 6}",,,,,,,,1
0.4041446208953857,0.006966395345341966,0.0006503105163574219,1.957566084823206e-05,3,0.5,log_loss,6,4,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 6, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 4}",,,,,,,,1
0.4099740982055664,0.013817057699565089,0.0006718635559082031,2.9887839646147492e-05,3,0.5,log_loss,6,4,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 6, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 5}",,,,,,,,1
0.3987124443054199,0.008587637823534033,0.0006705760955810547,1.5861269713705728e-05,3,0.5,log_loss,6,4,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 6, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 6}",,,,,,,,1
0.4155253887176514,0.012169502743338214,0.0006476879119873047,1.2176258818270655e-05,3,0.5,log_loss,6,5,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 6, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 4}",,,,,,,,1
0.3992292404174805,0.0072685920858658725,0.0006965160369873047,9.219379793586676e-05,3,0.5,log_loss,6,5,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 6, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 5}",,,,,,,,1
0.398395299911499,0.008867532654383012,0.0006662368774414063,4.118631096246925e-05,3,0.5,log_loss,6,5,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 6, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 6}",,,,,,,,1
0.40034098625183107,0.005565706006191143,0.000643777847290039,2.2856073903403517e-05,3,0.5,log_loss,6,6,4,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 6, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 4}",,,,,,,,1
0.4015366554260254,0.0055170689503391875,0.000649404525756836,2.349767203417858e-05,3,0.5,log_loss,6,6,5,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 6, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 5}",,,,,,,,1
0.40117754936218264,0.0075577259510481954,0.0006571769714355469,3.193904976559326e-05,3,0.5,log_loss,6,6,6,"{'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'log_loss', 'tree__max_depth': 6, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 6}",,,,,,,,1
0.23019227981567383,0.009864542383233749,0.0007668495178222656,5.320605335665669e-05,5,0.3,gini,3,3,4,"{'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 4}",,,,,,,,1
0.22358989715576172,0.004083435464374468,0.0006670951843261719,5.0367638880439065e-05,5,0.3,gini,3,3,5,"{'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 5}",,,,,,,,1
0.23431382179260254,0.005554228359040515,0.0007045269012451172,5.586081674168243e-05,5,0.3,gini,3,3,6,"{'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 6}",,,,,,,,1
0.23190364837646485,0.010974250115872587,0.0007490634918212891,9.621451400303456e-05,5,0.3,gini,3,4,4,"{'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 4}",,,,,,,,1
0.22901363372802735,0.0037882169304471426,0.0007042407989501954,8.728951896202965e-05,5,0.3,gini,3,4,5,"{'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 5}",,,,,,,,1
0.22916555404663086,0.004800366495418857,0.0007293701171875,7.03400915886124e-05,5,0.3,gini,3,4,6,"{'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 6}",,,,,,,,1
0.6389107227325439,0.8315452229506115,0.0006705760955810547,6.71358270475919e-05,5,0.3,gini,3,5,4,"{'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 4}",,,,,,,,1
0.2284003734588623,0.004105369357602437,0.0007313728332519531,7.459440304228491e-05,5,0.3,gini,3,5,5,"{'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 5}",,,,,,,,1
0.22845616340637206,0.003421914570320386,0.0006661415100097656,6.689959054674361e-05,5,0.3,gini,3,5,6,"{'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 6}",,,,,,,,1
0.22691011428833008,0.008953328851064993,0.0006861686706542969,6.775283856432446e-05,5,0.3,gini,3,6,4,"{'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 4}",,,,,,,,1
0.2325340747833252,0.005361223724877329,0.000731658935546875,9.125601847289618e-05,5,0.3,gini,3,6,5,"{'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 5}",,,,,,,,1
0.22636690139770507,0.006023192450198136,0.0006985664367675781,7.738451542470203e-05,5,0.3,gini,3,6,6,"{'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 6, 'tree__min_samples_split': 6}",,,,,,,,1
